Pollster,Lab,Con,LD,Other,nsize,date,na,rcon,rlab,rld,roth,time
Populus,37,33,9,20,2031,2014-08-11,FALSE,37.8,31.2,8.1,23,-14290
ICM,38,31,12,19,1002,2014-08-10,FALSE,37.8,31.2,8.1,23,-14289
YouGov,37,33,8,21,1943,2014-08-08,FALSE,37.8,31.2,8.1,23,-14287
Populus,35,36,9,19,2050,2014-08-07,FALSE,37.8,31.2,8.1,23,-14286
YouGov,38,33,7,21,2016,2014-08-07,FALSE,37.8,31.2,8.1,23,-14286
YouGov,37,34,9,20,1944,2014-08-06,FALSE,37.8,31.2,8.1,23,-14285
YouGov,38,33,8,21,1977,2014-08-05,FALSE,37.8,31.2,8.1,23,-14284
YouGov,38,34,6,22,1617,2014-08-04,FALSE,37.8,31.2,8.1,23,-14283
Lord Ashcroft,33,30,8,29,1002,2014-08-03,FALSE,37.8,31.2,8.1,23,-14282
Populus,37,35,9,19,2021,2014-08-03,FALSE,37.8,31.2,8.1,23,-14282
YouGov,38,35,7,20,2083,2014-08-01,FALSE,37.8,31.2,8.1,23,-14280
Opinium,35,32,7,27,1979,2014-08-01,FALSE,37.8,31.2,8.1,23,-14280
Populus,36,35,8,21,2027,2014-07-31,FALSE,37.8,31.2,8.1,23,-14279
YouGov,38,34,8,20,2023,2014-07-31,FALSE,37.8,31.2,8.1,23,-14279
YouGov,37,35,8,20,2100,2014-07-30,FALSE,37.8,31.2,8.1,23,-14278
YouGov,35,34,8,23,2004,2014-07-29,FALSE,37.8,31.2,8.1,23,-14277
YouGov,39,33,8,20,1658,2014-07-28,FALSE,37.8,31.2,8.1,23,-14276
ComRes,33,27,8,30,1001,2014-07-27,FALSE,37.8,31.2,8.1,23,-14275
Lord Ashcroft,34,32,9,25,1000,2014-07-27,FALSE,37.8,31.2,8.1,23,-14275
Populus,37,33,9,21,2024,2014-07-27,FALSE,37.8,31.2,8.1,23,-14275
YouGov,36,35,8,21,1741,2014-07-25,FALSE,37.8,31.2,8.1,23,-14273
Populus,37,35,9,19,2035,2014-07-24,FALSE,37.8,31.2,8.1,23,-14272
YouGov,38,35,8,19,2065,2014-07-24,FALSE,37.8,31.2,8.1,23,-14272
YouGov,38,34,8,20,1897,2014-07-23,FALSE,37.8,31.2,8.1,23,-14271
YouGov,37,34,7,23,1904,2014-07-22,FALSE,37.8,31.2,8.1,23,-14270
YouGov,38,34,9,20,2107,2014-07-21,FALSE,37.8,31.2,8.1,23,-14269
Lord Ashcroft,35,27,7,31,1007,2014-07-20,FALSE,37.8,31.2,8.1,23,-14268
Populus,37,32,9,22,2035,2014-07-20,FALSE,37.8,31.2,8.1,23,-14268
YouGov,37,32,9,22,2078,2014-07-18,FALSE,37.8,31.2,8.1,23,-14266
ComRes,34,31,9,26,2054,2014-07-18,FALSE,37.8,31.2,8.1,23,-14266
Populus,35,35,8,22,2007,2014-07-17,FALSE,37.8,31.2,8.1,23,-14265
YouGov,39,32,8,21,2038,2014-07-17,FALSE,37.8,31.2,8.1,23,-14265
Kantar,36,29,7,37,1191,2014-07-17,FALSE,37.8,31.2,8.1,23,-14265
Opinium,34,30,9,26,1967,2014-07-17,FALSE,37.8,31.2,8.1,23,-14265
YouGov,36,33,9,21,2107,2014-07-16,FALSE,37.8,31.2,8.1,23,-14264
YouGov,38,34,6,22,2072,2014-07-15,FALSE,37.8,31.2,8.1,23,-14263
Ipsos MORI,35,32,8,25,1000,2014-07-15,FALSE,37.8,31.2,8.1,23,-14263
YouGov,38,35,8,19,1745,2014-07-14,FALSE,37.8,31.2,8.1,23,-14262
ICM,33,34,12,20,1000,2014-07-13,FALSE,37.8,31.2,8.1,23,-14261
Lord Ashcroft,36,32,7,26,1000,2014-07-13,FALSE,37.8,31.2,8.1,23,-14261
Populus,37,34,9,20,2055,2014-07-13,FALSE,37.8,31.2,8.1,23,-14261
YouGov,38,33,9,20,1963,2014-07-11,FALSE,37.8,31.2,8.1,23,-14259
Populus,36,34,8,22,2052,2014-07-10,FALSE,37.8,31.2,8.1,23,-14258
YouGov,37,34,8,21,2022,2014-07-10,FALSE,37.8,31.2,8.1,23,-14258
YouGov,36,32,10,21,2034,2014-07-09,FALSE,37.8,31.2,8.1,23,-14257
YouGov,38,31,8,23,2072,2014-07-08,FALSE,37.8,31.2,8.1,23,-14256
YouGov,37,34,9,20,1650,2014-07-07,FALSE,37.8,31.2,8.1,23,-14255
Lord Ashcroft,34,27,11,28,1005,2014-07-06,FALSE,37.8,31.2,8.1,23,-14254
Populus,38,31,9,22,2053,2014-07-06,FALSE,37.8,31.2,8.1,23,-14254
YouGov,36,34,8,22,2095,2014-07-04,FALSE,37.8,31.2,8.1,23,-14252
Populus,35,34,9,22,2029,2014-07-03,FALSE,37.8,31.2,8.1,23,-14251
YouGov,36,35,8,20,1611,2014-07-03,FALSE,37.8,31.2,8.1,23,-14251
Opinium,35,29,7,29,1946,2014-07-03,FALSE,37.8,31.2,8.1,23,-14251
YouGov,37,35,8,20,1991,2014-07-02,FALSE,37.8,31.2,8.1,23,-14250
YouGov,38,33,8,21,2073,2014-07-01,FALSE,37.8,31.2,8.1,23,-14249
YouGov,37,35,8,20,1729,2014-06-30,FALSE,37.8,31.2,8.1,23,-14248
ComRes,32,30,7,31,1005,2014-06-29,FALSE,37.8,31.2,8.1,23,-14247
Populus,37,33,10,20,2049,2014-06-29,FALSE,37.8,31.2,8.1,23,-14247
Lord Ashcroft,31,33,9,27,1006,2014-06-29,FALSE,37.8,31.2,8.1,23,-14247
Survation,36,27,7,30,1000,2014-06-27,FALSE,37.8,31.2,8.1,23,-14245
YouGov,37,33,8,22,1936,2014-06-27,FALSE,37.8,31.2,8.1,23,-14245
Populus,35,34,8,23,2021,2014-06-26,FALSE,37.8,31.2,8.1,23,-14244
YouGov,38,33,8,21,1996,2014-06-26,FALSE,37.8,31.2,8.1,23,-14244
YouGov,37,32,7,24,2044,2014-06-25,FALSE,37.8,31.2,8.1,23,-14243
YouGov,36,33,8,23,1984,2014-06-24,FALSE,37.8,31.2,8.1,23,-14242
YouGov,36,32,9,23,1652,2014-06-23,FALSE,37.8,31.2,8.1,23,-14241
Lord Ashcroft,33,28,9,30,1006,2014-06-22,FALSE,37.8,31.2,8.1,23,-14240
Populus,37,32,9,21,2062,2014-06-22,FALSE,37.8,31.2,8.1,23,-14240
YouGov,38,32,8,23,2016,2014-06-20,FALSE,37.8,31.2,8.1,23,-14238
Populus,36,34,8,22,2032,2014-06-19,FALSE,37.8,31.2,8.1,23,-14237
YouGov,37,33,8,22,2097,2014-06-19,FALSE,37.8,31.2,8.1,23,-14237
Opinium,35,31,7,27,1946,2014-06-19,FALSE,37.8,31.2,8.1,23,-14237
YouGov,38,34,7,21,2066,2014-06-18,FALSE,37.8,31.2,8.1,23,-14236
YouGov,37,34,7,23,1897,2014-06-17,FALSE,37.8,31.2,8.1,23,-14235
Ipsos MORI,34,31,8,27,1001,2014-06-17,FALSE,37.8,31.2,8.1,23,-14235
YouGov,36,32,10,23,1696,2014-06-16,FALSE,37.8,31.2,8.1,23,-14234
ICM,32,31,10,27,1001,2014-06-15,FALSE,37.8,31.2,8.1,23,-14233
Lord Ashcroft,35,29,8,28,1001,2014-06-15,FALSE,37.8,31.2,8.1,23,-14233
Populus,37,33,9,21,2036,2014-06-15,FALSE,37.8,31.2,8.1,23,-14233
YouGov,37,33,8,22,2106,2014-06-13,FALSE,37.8,31.2,8.1,23,-14231
ComRes,34,32,7,27,2034,2014-06-13,FALSE,37.8,31.2,8.1,23,-14231
YouGov,36,33,8,23,2337,2014-06-12,FALSE,37.8,31.2,8.1,23,-14230
Populus,35,32,8,25,2051,2014-06-12,FALSE,37.8,31.2,8.1,23,-14230
YouGov,38,32,8,22,2183,2014-06-12,FALSE,37.8,31.2,8.1,23,-14230
Kantar,35,29,6,37,1195,2014-06-12,FALSE,37.8,31.2,8.1,23,-14230
YouGov,36,34,6,24,2157,2014-06-11,FALSE,37.8,31.2,8.1,23,-14229
YouGov,37,35,8,20,1974,2014-06-10,FALSE,37.8,31.2,8.1,23,-14228
YouGov,37,31,7,25,1685,2014-06-09,FALSE,37.8,31.2,8.1,23,-14227
Lord Ashcroft,32,28,8,32,1003,2014-06-08,FALSE,37.8,31.2,8.1,23,-14226
Populus,36,35,9,21,2039,2014-06-08,FALSE,37.8,31.2,8.1,23,-14226
YouGov,37,33,7,23,2134,2014-06-06,FALSE,37.8,31.2,8.1,23,-14224
Populus,35,34,9,23,2006,2014-06-06,FALSE,37.8,31.2,8.1,23,-14224
YouGov,37,31,8,24,2107,2014-06-05,FALSE,37.8,31.2,8.1,23,-14223
Opinium,35,31,6,28,1950,2014-06-05,FALSE,37.8,31.2,8.1,23,-14223
YouGov,37,32,7,23,1951,2014-06-04,FALSE,37.8,31.2,8.1,23,-14222
YouGov,36,32,8,23,1962,2014-06-03,FALSE,37.8,31.2,8.1,23,-14221
YouGov,36,30,8,26,1740,2014-06-02,FALSE,37.8,31.2,8.1,23,-14220
Lord Ashcroft,34,25,6,34,1000,2014-06-01,FALSE,37.8,31.2,8.1,23,-14219
Populus,37,32,10,21,2062,2014-06-01,FALSE,37.8,31.2,8.1,23,-14219
YouGov,36,33,7,24,2090,2014-05-30,FALSE,37.8,31.2,8.1,23,-14217
Populus,35,34,9,22,2010,2014-05-29,FALSE,37.8,31.2,8.1,23,-14216
YouGov,38,31,7,25,2123,2014-05-29,FALSE,37.8,31.2,8.1,23,-14216
YouGov,36,32,9,24,2109,2014-05-28,FALSE,37.8,31.2,8.1,23,-14215
YouGov,34,32,8,25,2079,2014-05-27,FALSE,37.8,31.2,8.1,23,-14214
Populus,36,34,9,21,2060,2014-05-26,FALSE,37.8,31.2,8.1,23,-14213
Lord Ashcroft,31,29,8,34,1000,2014-05-25,FALSE,37.8,31.2,8.1,23,-14212
Survation,32,27,9,32,1017,2014-05-23,FALSE,37.8,31.2,8.1,23,-14210
YouGov,35,34,9,23,1898,2014-05-23,FALSE,37.8,31.2,8.1,23,-14210
Opinium,33,32,7,28,1968,2014-05-23,FALSE,37.8,31.2,8.1,23,-14210
Populus,36,34,9,21,2045,2014-05-22,FALSE,37.8,31.2,8.1,23,-14209
YouGov,34,34,9,23,1922,2014-05-22,FALSE,37.8,31.2,8.1,23,-14209
YouGov,36,33,9,22,6124,2014-05-21,FALSE,37.8,31.2,8.1,23,-14208
Survation,34,28,9,29,1106,2014-05-20,FALSE,37.8,31.2,8.1,23,-14207
YouGov,35,33,11,21,1874,2014-05-20,FALSE,37.8,31.2,8.1,23,-14207
YouGov,37,33,9,21,1740,2014-05-19,FALSE,37.8,31.2,8.1,23,-14206
ComRes,35,30,8,27,1008,2014-05-18,FALSE,37.8,31.2,8.1,23,-14205
Lord Ashcroft,35,29,9,26,1006,2014-05-18,FALSE,37.8,31.2,8.1,23,-14205
Populus,34,35,8,23,2026,2014-05-18,FALSE,37.8,31.2,8.1,23,-14205
YouGov,37,34,9,20,1892,2014-05-16,FALSE,37.8,31.2,8.1,23,-14203
ComRes,33,29,8,30,2045,2014-05-15,FALSE,37.8,31.2,8.1,23,-14202
YouGov,36,34,8,22,2083,2014-05-15,FALSE,37.8,31.2,8.1,23,-14202
Populus,36,32,10,22,2043,2014-05-15,FALSE,37.8,31.2,8.1,23,-14202
YouGov,35,32,10,22,1968,2014-05-14,FALSE,37.8,31.2,8.1,23,-14201
YouGov,34,34,8,23,1977,2014-05-13,FALSE,37.8,31.2,8.1,23,-14200
YouGov,36,35,9,22,1680,2014-05-12,FALSE,37.8,31.2,8.1,23,-14199
Ipsos MORI,34,31,9,26,1003,2014-05-12,FALSE,37.8,31.2,8.1,23,-14199
ICM,31,33,13,24,1000,2014-05-11,FALSE,37.8,31.2,8.1,23,-14198
Lord Ashcroft,32,34,9,26,1001,2014-05-11,FALSE,37.8,31.2,8.1,23,-14198
Populus,36,35,8,21,2056,2014-05-11,FALSE,37.8,31.2,8.1,23,-14198
Survation,33,28,10,29,1005,2014-05-09,FALSE,37.8,31.2,8.1,23,-14196
YouGov,38,31,9,22,1905,2014-05-09,FALSE,37.8,31.2,8.1,23,-14196
Populus,36,32,8,25,2006,2014-05-08,FALSE,37.8,31.2,8.1,23,-14195
YouGov,35,34,8,23,1875,2014-05-08,FALSE,37.8,31.2,8.1,23,-14195
Opinium,33,29,9,29,1997,2014-05-08,FALSE,37.8,31.2,8.1,23,-14195
YouGov,37,34,8,21,1858,2014-05-07,FALSE,37.8,31.2,8.1,23,-14194
YouGov,35,34,9,22,1933,2014-05-06,FALSE,37.8,31.2,8.1,23,-14193
Populus,36,33,8,23,2034,2014-05-05,FALSE,37.8,31.2,8.1,23,-14192
Survation,34,33,8,25,1005,2014-05-03,FALSE,37.8,31.2,8.1,23,-14190
YouGov,36,33,9,22,1945,2014-05-02,FALSE,37.8,31.2,8.1,23,-14189
YouGov,36,33,10,21,1844,2014-05-01,FALSE,37.8,31.2,8.1,23,-14188
Populus,35,34,9,22,2060,2014-05-01,FALSE,37.8,31.2,8.1,23,-14188
YouGov,36,33,10,21,1813,2014-05-01,FALSE,37.8,31.2,8.1,23,-14188
Populus,36,34,10,20,18448,2014-05-01,FALSE,37.8,31.2,8.1,23,-14188
YouGov,37,31,9,23,1898,2014-04-30,FALSE,37.8,31.2,8.1,23,-14187
YouGov,37,32,9,22,1804,2014-04-29,FALSE,37.8,31.2,8.1,23,-14186
YouGov,37,32,10,21,1629,2014-04-28,FALSE,37.8,31.2,8.1,23,-14185
Populus,35,32,10,23,2052,2014-04-27,FALSE,37.8,31.2,8.1,23,-14184
YouGov,36,31,9,24,1835,2014-04-25,FALSE,37.8,31.2,8.1,23,-14182
Opinium,34,32,7,27,1965,2014-04-25,FALSE,37.8,31.2,8.1,23,-14182
Populus,35,35,9,21,2055,2014-04-24,FALSE,37.8,31.2,8.1,23,-14181
YouGov,38,32,8,22,2072,2014-04-24,FALSE,37.8,31.2,8.1,23,-14181
YouGov,37,32,10,21,2143,2014-04-23,FALSE,37.8,31.2,8.1,23,-14180
YouGov,37,34,10,19,2190,2014-04-22,FALSE,37.8,31.2,8.1,23,-14179
Populus,36,33,10,20,2049,2014-04-21,FALSE,37.8,31.2,8.1,23,-14178
YouGov,35,33,11,21,1884,2014-04-17,FALSE,37.8,31.2,8.1,23,-14174
Populus,35,34,9,22,2069,2014-04-16,FALSE,37.8,31.2,8.1,23,-14173
YouGov,39,33,9,19,2166,2014-04-16,FALSE,37.8,31.2,8.1,23,-14173
YouGov,37,34,10,19,2162,2014-04-15,FALSE,37.8,31.2,8.1,23,-14172
YouGov,38,33,9,20,1541,2014-04-14,FALSE,37.8,31.2,8.1,23,-14171
ComRes,36,30,9,25,1000,2014-04-13,FALSE,37.8,31.2,8.1,23,-14170
ICM,37,32,12,19,1000,2014-04-13,FALSE,37.8,31.2,8.1,23,-14170
Populus,35,33,11,21,2011,2014-04-13,FALSE,37.8,31.2,8.1,23,-14170
YouGov,38,32,8,22,2036,2014-04-11,FALSE,37.8,31.2,8.1,23,-14168
ComRes,35,29,7,29,2003,2014-04-10,FALSE,37.8,31.2,8.1,23,-14167
Populus,35,34,11,20,2051,2014-04-10,FALSE,37.8,31.2,8.1,23,-14167
YouGov,38,32,8,21,2111,2014-04-10,FALSE,37.8,31.2,8.1,23,-14167
Opinium,36,30,7,27,1972,2014-04-10,FALSE,37.8,31.2,8.1,23,-14167
YouGov,36,33,10,21,2061,2014-04-09,FALSE,37.8,31.2,8.1,23,-14166
YouGov,37,33,10,19,2144,2014-04-08,FALSE,37.8,31.2,8.1,23,-14165
YouGov,36,33,10,21,1748,2014-04-07,FALSE,37.8,31.2,8.1,23,-14164
Ipsos MORI,37,31,9,22,1002,2014-04-07,FALSE,37.8,31.2,8.1,23,-14164
Populus,37,34,9,21,2034,2014-04-06,FALSE,37.8,31.2,8.1,23,-14163
Survation,36,29,10,26,1001,2014-04-04,FALSE,37.8,31.2,8.1,23,-14161
YouGov,39,34,9,18,1998,2014-04-04,FALSE,37.8,31.2,8.1,23,-14161
Populus,37,33,10,20,2067,2014-04-03,FALSE,37.8,31.2,8.1,23,-14160
YouGov,38,32,10,20,2076,2014-04-03,FALSE,37.8,31.2,8.1,23,-14160
YouGov,38,32,10,20,2148,2014-04-02,FALSE,37.8,31.2,8.1,23,-14159
YouGov,37,33,10,20,1981,2014-04-01,FALSE,37.8,31.2,8.1,23,-14158
YouGov,37,34,11,20,1696,2014-03-31,FALSE,37.8,31.2,8.1,23,-14157
Populus,37,34,10,19,2008,2014-03-30,FALSE,37.8,31.2,8.1,23,-14156
Populus,37,34,9,20,16424,2014-03-30,FALSE,37.8,31.2,8.1,23,-14156
YouGov,40,33,9,18,1916,2014-03-28,FALSE,37.8,31.2,8.1,23,-14154
Populus,37,35,8,20,2066,2014-03-28,FALSE,37.8,31.2,8.1,23,-14154
Opinium,33,32,10,25,1936,2014-03-28,FALSE,37.8,31.2,8.1,23,-14154
YouGov,36,35,10,18,2039,2014-03-27,FALSE,37.8,31.2,8.1,23,-14153
YouGov,37,35,9,18,2070,2014-03-26,FALSE,37.8,31.2,8.1,23,-14152
YouGov,38,35,10,17,1958,2014-03-25,FALSE,37.8,31.2,8.1,23,-14151
YouGov,38,36,10,16,1558,2014-03-24,FALSE,37.8,31.2,8.1,23,-14150
ComRes,36,31,9,24,1024,2014-03-23,FALSE,37.8,31.2,8.1,23,-14149
Populus,35,34,10,21,2039,2014-03-23,FALSE,37.8,31.2,8.1,23,-14149
YouGov,37,36,9,18,2103,2014-03-21,FALSE,37.8,31.2,8.1,23,-14147
Survation,35,34,9,22,1000,2014-03-21,FALSE,37.8,31.2,8.1,23,-14147
Populus,38,34,9,19,2122,2014-03-20,FALSE,37.8,31.2,8.1,23,-14146
YouGov,39,34,10,17,1904,2014-03-20,FALSE,37.8,31.2,8.1,23,-14146
YouGov,38,33,11,18,2088,2014-03-19,FALSE,37.8,31.2,8.1,23,-14145
YouGov,38,34,11,18,2284,2014-03-18,FALSE,37.8,31.2,8.1,23,-14144
YouGov,40,32,9,18,1919,2014-03-17,FALSE,37.8,31.2,8.1,23,-14143
Populus,36,32,10,22,2053,2014-03-16,FALSE,37.8,31.2,8.1,23,-14142
YouGov,40,33,8,18,1946,2014-03-14,FALSE,37.8,31.2,8.1,23,-14140
ComRes,35,32,9,24,2001,2014-03-13,FALSE,37.8,31.2,8.1,23,-14139
Populus,35,34,10,21,2053,2014-03-13,FALSE,37.8,31.2,8.1,23,-14139
YouGov,38,33,11,18,2098,2014-03-13,FALSE,37.8,31.2,8.1,23,-14139
Opinium,35,30,10,25,1971,2014-03-12,FALSE,37.8,31.2,8.1,23,-14138
YouGov,37,35,9,19,2095,2014-03-12,FALSE,37.8,31.2,8.1,23,-14138
Ipsos MORI,35,32,13,20,1000,2014-03-12,FALSE,37.8,31.2,8.1,23,-14138
YouGov,38,34,10,18,2040,2014-03-11,FALSE,37.8,31.2,8.1,23,-14137
ICM,38,35,12,15,1003,2014-03-11,FALSE,37.8,31.2,8.1,23,-14137
YouGov,39,32,8,21,3195,2014-03-10,FALSE,37.8,31.2,8.1,23,-14136
Populus,38,34,9,19,2058,2014-03-09,FALSE,37.8,31.2,8.1,23,-14135
YouGov,39,32,10,19,2029,2014-03-07,FALSE,37.8,31.2,8.1,23,-14133
Populus,37,34,9,20,2025,2014-03-06,FALSE,37.8,31.2,8.1,23,-14132
YouGov,40,31,9,20,1833,2014-03-06,FALSE,37.8,31.2,8.1,23,-14132
YouGov,37,34,10,19,1868,2014-03-05,FALSE,37.8,31.2,8.1,23,-14131
YouGov,38,34,9,19,2041,2014-03-04,FALSE,37.8,31.2,8.1,23,-14130
YouGov,41,32,8,19,1868,2014-03-03,FALSE,37.8,31.2,8.1,23,-14129
ComRes,38,30,10,22,1004,2014-03-02,FALSE,37.8,31.2,8.1,23,-14128
Populus,37,34,10,19,2055,2014-03-02,FALSE,37.8,31.2,8.1,23,-14128
YouGov,38,33,9,20,2098,2014-02-28,FALSE,37.8,31.2,8.1,23,-14126
Opinium,34,29,10,27,1946,2014-02-28,FALSE,37.8,31.2,8.1,23,-14126
Populus,38,33,9,21,1131,2014-02-27,FALSE,37.8,31.2,8.1,23,-14125
Populus,37,33,10,20,14203,2014-02-27,FALSE,37.8,31.2,8.1,23,-14125
YouGov,39,34,8,19,1868,2014-02-27,FALSE,37.8,31.2,8.1,23,-14125
YouGov,40,34,10,18,2062,2014-02-26,FALSE,37.8,31.2,8.1,23,-14124
YouGov,39,33,10,18,1936,2014-02-25,FALSE,37.8,31.2,8.1,23,-14123
YouGov,38,33,10,20,1773,2014-02-24,FALSE,37.8,31.2,8.1,23,-14122
Populus,37,32,10,21,2052,2014-02-23,FALSE,37.8,31.2,8.1,23,-14121
YouGov,39,32,8,20,2141,2014-02-21,FALSE,37.8,31.2,8.1,23,-14119
Populus,38,32,9,21,2066,2014-02-20,FALSE,37.8,31.2,8.1,23,-14118
YouGov,39,34,9,18,1756,2014-02-20,FALSE,37.8,31.2,8.1,23,-14118
YouGov,37,33,10,20,1766,2014-02-19,FALSE,37.8,31.2,8.1,23,-14117
YouGov,40,33,8,19,1758,2014-02-18,FALSE,37.8,31.2,8.1,23,-14116
YouGov,40,33,9,18,1645,2014-02-17,FALSE,37.8,31.2,8.1,23,-14115
Populus,38,33,10,19,2031,2014-02-16,FALSE,37.8,31.2,8.1,23,-14114
YouGov,39,32,9,21,1868,2014-02-14,FALSE,37.8,31.2,8.1,23,-14112
Opinium,37,28,8,27,1969,2014-02-14,FALSE,37.8,31.2,8.1,23,-14112
Populus,38,32,9,21,2015,2014-02-13,FALSE,37.8,31.2,8.1,23,-14111
ComRes,37,32,9,22,2031,2014-02-13,FALSE,37.8,31.2,8.1,23,-14111
YouGov,39,33,9,19,1896,2014-02-13,FALSE,37.8,31.2,8.1,23,-14111
YouGov,39,32,8,21,1826,2014-02-12,FALSE,37.8,31.2,8.1,23,-14110
YouGov,39,34,10,17,1899,2014-02-11,FALSE,37.8,31.2,8.1,23,-14109
YouGov,39,33,10,18,1685,2014-02-10,FALSE,37.8,31.2,8.1,23,-14108
ICM,38,34,10,19,1002,2014-02-09,FALSE,37.8,31.2,8.1,23,-14107
Populus,36,34,11,19,2013,2014-02-09,FALSE,37.8,31.2,8.1,23,-14107
YouGov,39,35,10,16,1521,2014-02-07,FALSE,37.8,31.2,8.1,23,-14105
Populus,36,33,9,22,2015,2014-02-06,FALSE,37.8,31.2,8.1,23,-14104
YouGov,38,32,10,20,1911,2014-02-06,FALSE,37.8,31.2,8.1,23,-14104
YouGov,39,35,9,16,1902,2014-02-05,FALSE,37.8,31.2,8.1,23,-14103
YouGov,39,33,8,20,1942,2014-02-04,FALSE,37.8,31.2,8.1,23,-14102
YouGov,38,33,11,18,1741,2014-02-03,FALSE,37.8,31.2,8.1,23,-14101
Ipsos MORI,38,31,12,19,1012,2014-02-03,FALSE,37.8,31.2,8.1,23,-14101
Populus,41,32,11,16,2043,2014-02-02,FALSE,37.8,31.2,8.1,23,-14100
YouGov,39,34,8,19,1885,2014-01-31,FALSE,37.8,31.2,8.1,23,-14098
Opinium,36,29,8,26,1972,2014-01-31,FALSE,37.8,31.2,8.1,23,-14098
Populus,39,32,11,17,2044,2014-01-30,FALSE,37.8,31.2,8.1,23,-14097
YouGov,42,32,8,18,1942,2014-01-30,FALSE,37.8,31.2,8.1,23,-14097
YouGov,38,35,10,17,1884,2014-01-29,FALSE,37.8,31.2,8.1,23,-14096
YouGov,37,34,9,20,1814,2014-01-28,FALSE,37.8,31.2,8.1,23,-14095
YouGov,37,35,9,20,1381,2014-01-27,FALSE,37.8,31.2,8.1,23,-14094
ComRes,33,32,9,26,1002,2014-01-26,FALSE,37.8,31.2,8.1,23,-14093
Populus,40,33,11,16,2052,2014-01-26,FALSE,37.8,31.2,8.1,23,-14093
YouGov,39,32,9,20,1859,2014-01-24,FALSE,37.8,31.2,8.1,23,-14091
Populus,40,32,11,17,2051,2014-01-23,FALSE,37.8,31.2,8.1,23,-14090
YouGov,38,35,8,19,1840,2014-01-23,FALSE,37.8,31.2,8.1,23,-14090
YouGov,40,32,8,20,1843,2014-01-22,FALSE,37.8,31.2,8.1,23,-14089
YouGov,38,34,9,19,1961,2014-01-21,FALSE,37.8,31.2,8.1,23,-14088
YouGov,40,32,11,17,1682,2014-01-20,FALSE,37.8,31.2,8.1,23,-14087
Lord Ashcroft,38,30,8,24,20058,2014-01-20,FALSE,37.8,31.2,8.1,23,-14087
Populus,39,32,12,17,2027,2014-01-19,FALSE,37.8,31.2,8.1,23,-14086
YouGov,39,33,8,20,1957,2014-01-17,FALSE,37.8,31.2,8.1,23,-14084
ComRes,35,30,8,27,2029,2014-01-16,FALSE,37.8,31.2,8.1,23,-14083
Populus,40,33,13,14,2039,2014-01-16,FALSE,37.8,31.2,8.1,23,-14083
YouGov,39,32,10,19,1981,2014-01-16,FALSE,37.8,31.2,8.1,23,-14083
Opinium,36,30,8,26,1930,2014-01-16,FALSE,37.8,31.2,8.1,23,-14083
Survation,34,30,12,24,1005,2014-01-15,FALSE,37.8,31.2,8.1,23,-14082
YouGov,39,33,10,18,1893,2014-01-15,FALSE,37.8,31.2,8.1,23,-14082
YouGov,37,34,9,20,2000,2014-01-14,FALSE,37.8,31.2,8.1,23,-14081
Ipsos MORI,39,30,13,18,1035,2014-01-14,FALSE,37.8,31.2,8.1,23,-14081
YouGov,38,33,11,18,1762,2014-01-13,FALSE,37.8,31.2,8.1,23,-14080
ICM,35,32,14,19,1005,2014-01-12,FALSE,37.8,31.2,8.1,23,-14079
Populus,38,33,12,17,2079,2014-01-11,FALSE,37.8,31.2,8.1,23,-14078
YouGov,40,31,9,20,1904,2014-01-10,FALSE,37.8,31.2,8.1,23,-14077
Populus,40,33,11,16,2012,2014-01-09,FALSE,37.8,31.2,8.1,23,-14076
YouGov,38,32,9,21,1887,2014-01-09,FALSE,37.8,31.2,8.1,23,-14076
YouGov,38,32,9,21,1958,2014-01-08,FALSE,37.8,31.2,8.1,23,-14075
YouGov,37,32,10,21,1972,2014-01-07,FALSE,37.8,31.2,8.1,23,-14074
YouGov,40,32,9,19,1729,2014-01-06,FALSE,37.8,31.2,8.1,23,-14073
Survation,35,31,11,23,1001,2014-01-03,FALSE,37.8,31.2,8.1,23,-14070
Opinium,37,30,8,25,1939,2014-01-02,FALSE,37.8,31.2,8.1,23,-14069
Populus,37,35,12,16,2013,2013-12-22,FALSE,37.8,31.2,8.1,23,-14058
YouGov,40,34,9,17,1886,2013-12-20,FALSE,37.8,31.2,8.1,23,-14056
Populus,40,32,12,16,2055,2013-12-19,FALSE,37.8,31.2,8.1,23,-14055
YouGov,39,34,11,16,1784,2013-12-19,FALSE,37.8,31.2,8.1,23,-14055
YouGov,38,34,10,18,1937,2013-12-18,FALSE,37.8,31.2,8.1,23,-14054
YouGov,41,33,10,16,1791,2013-12-17,FALSE,37.8,31.2,8.1,23,-14053
YouGov,38,36,8,18,1666,2013-12-16,FALSE,37.8,31.2,8.1,23,-14052
ComRes,37,32,9,22,1003,2013-12-15,FALSE,37.8,31.2,8.1,23,-14051
Populus,40,33,13,14,2058,2013-12-15,FALSE,37.8,31.2,8.1,23,-14051
YouGov,38,32,9,21,1846,2013-12-13,FALSE,37.8,31.2,8.1,23,-14049
ComRes,36,29,8,27,2027,2013-12-13,FALSE,37.8,31.2,8.1,23,-14049
Opinium,37,30,8,25,1949,2013-12-13,FALSE,37.8,31.2,8.1,23,-14049
Populus,38,33,13,16,2024,2013-12-12,FALSE,37.8,31.2,8.1,23,-14048
YouGov,39,35,9,17,1902,2013-12-12,FALSE,37.8,31.2,8.1,23,-14048
YouGov,39,33,9,19,1916,2013-12-11,FALSE,37.8,31.2,8.1,23,-14047
